"id_1","label_1","id_2","label_2","id_3","label_3","id_4","label_4","id_5","label_5"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.11","Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses","01.11Z","Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.12","Culture du riz","01.12Z","Culture du riz"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.13","Culture de légumes, de melons, de racines et de tubercules","01.13Z","Culture de légumes, de melons, de racines et de tubercules"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.14","Culture de la canne à sucre","01.14Z","Culture de la canne à sucre"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.15","Culture du tabac","01.15Z","Culture du tabac"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.16","Culture de plantes à fibres","01.16Z","Culture de plantes à fibres"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.1","Cultures non permanentes","01.19","Autres cultures non permanentes","01.19Z","Autres cultures non permanentes"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.21","Culture de la vigne","01.21Z","Culture de la vigne"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.22","Culture de fruits tropicaux et subtropicaux","01.22Z","Culture de fruits tropicaux et subtropicaux"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.23","Culture d'agrumes","01.23Z","Culture d'agrumes"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.24","Culture de fruits à pépins et à noyau","01.24Z","Culture de fruits à pépins et à noyau"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.25","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque","01.25Z","Culture d'autres fruits d'arbres ou d'arbustes et de fruits à coque"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.26","Culture de fruits oléagineux","01.26Z","Culture de fruits oléagineux"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.27","Culture de plantes à boissons","01.27Z","Culture de plantes à boissons"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.28","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques","01.28Z","Culture de plantes à épices, aromatiques, médicinales et pharmaceutiques"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.2","Cultures permanentes","01.29","Autres cultures permanentes","01.29Z","Autres cultures permanentes"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.3","Reproduction de plantes","01.30","Reproduction de plantes","01.30Z","Reproduction de plantes"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.41","Élevage de vaches laitières","01.41Z","Élevage de vaches laitières"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.42","Élevage d'autres bovins et de buffles","01.42Z","Élevage d'autres bovins et de buffles"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.43","Élevage de chevaux et d'autres équidés","01.43Z","Élevage de chevaux et d'autres équidés"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.44","Élevage de chameaux et d'autres camélidés","01.44Z","Élevage de chameaux et d'autres camélidés"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.45","Élevage d'ovins et de caprins","01.45Z","Élevage d'ovins et de caprins"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.46","Élevage de porcins","01.46Z","Élevage de porcins"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.47","Élevage de volailles","01.47Z","Élevage de volailles"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.4","Production animale","01.49","Élevage d'autres animaux","01.49Z","Élevage d'autres animaux"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.5","Culture et élevage associés","01.50","Culture et élevage associés","01.50Z","Culture et élevage associés"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.6","Activités de soutien à l'agriculture et traitement primaire des récoltes","01.61","Activités de soutien aux cultures","01.61Z","Activités de soutien aux cultures"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.6","Activités de soutien à l'agriculture et traitement primaire des récoltes","01.62","Activités de soutien à la production animale","01.62Z","Activités de soutien à la production animale"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.6","Activités de soutien à l'agriculture et traitement primaire des récoltes","01.63","Traitement primaire des récoltes","01.63Z","Traitement primaire des récoltes"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.6","Activités de soutien à l'agriculture et traitement primaire des récoltes","01.64","Traitement des semences","01.64Z","Traitement des semences"
"A","Agriculture, sylviculture et pêche","01","Culture et production animale, chasse et services annexes","01.7","Chasse, piégeage et services annexes","01.70","Chasse, piégeage et services annexes","01.70Z","Chasse, piégeage et services annexes"
"A","Agriculture, sylviculture et pêche","02","Sylviculture et exploitation forestière","02.1","Sylviculture et autres activités forestières","02.10","Sylviculture et autres activités forestières","02.10Z","Sylviculture et autres activités forestières"
"A","Agriculture, sylviculture et pêche","02","Sylviculture et exploitation forestière","02.2","Exploitation forestière","02.20","Exploitation forestière","02.20Z","Exploitation forestière"
"A","Agriculture, sylviculture et pêche","02","Sylviculture et exploitation forestière","02.3","Récolte de produits forestiers non ligneux poussant à l'état sauvage","02.30","Récolte de produits forestiers non ligneux poussant à l'état sauvage","02.30Z","Récolte de produits forestiers non ligneux poussant à l'état sauvage"
"A","Agriculture, sylviculture et pêche","02","Sylviculture et exploitation forestière","02.4","Services de soutien à l'exploitation forestière","02.40","Services de soutien à l'exploitation forestière","02.40Z","Services de soutien à l'exploitation forestière"
"A","Agriculture, sylviculture et pêche","03","Pêche et aquaculture","03.1","Pêche","03.11","Pêche en mer","03.11Z","Pêche en mer"
"A","Agriculture, sylviculture et pêche","03","Pêche et aquaculture","03.1","Pêche","03.12","Pêche en eau douce","03.12Z","Pêche en eau douce"
"A","Agriculture, sylviculture et pêche","03","Pêche et aquaculture","03.2","Aquaculture","03.21","Aquaculture en mer","03.21Z","Aquaculture en mer"
"A","Agriculture, sylviculture et pêche","03","Pêche et aquaculture","03.2","Aquaculture","03.22","Aquaculture en eau douce","03.22Z","Aquaculture en eau douce"
"B","Industries extractives","05","Extraction de houille et de lignite","05.1","Extraction de houille","05.10","Extraction de houille","05.10Z","Extraction de houille"
"B","Industries extractives","05","Extraction de houille et de lignite","05.2","Extraction de lignite","05.20","Extraction de lignite","05.20Z","Extraction de lignite"
"B","Industries extractives","06","Extraction d'hydrocarbures","06.1","Extraction de pétrole brut","06.10","Extraction de pétrole brut","06.10Z","Extraction de pétrole brut"
"B","Industries extractives","06","Extraction d'hydrocarbures","06.2","Extraction de gaz naturel","06.20","Extraction de gaz naturel","06.20Z","Extraction de gaz naturel"
"B","Industries extractives","07","Extraction de minerais métalliques","07.1","Extraction de minerais de fer","07.10","Extraction de minerais de fer","07.10Z","Extraction de minerais de fer"
"B","Industries extractives","07","Extraction de minerais métalliques","07.2","Extraction de minerais de métaux non ferreux","07.21","Extraction de minerais d'uranium et de thorium","07.21Z","Extraction de minerais d'uranium et de thorium"
"B","Industries extractives","07","Extraction de minerais métalliques","07.2","Extraction de minerais de métaux non ferreux","07.29","Extraction d'autres minerais de métaux non ferreux","07.29Z","Extraction d'autres minerais de métaux non ferreux"
"B","Industries extractives","08","Autres industries extractives","08.1","Extraction de pierres, de sables et d'argiles","08.11","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise","08.11Z","Extraction de pierres ornementales et de construction, de calcaire industriel, de gypse, de craie et d'ardoise"
"B","Industries extractives","08","Autres industries extractives","08.1","Extraction de pierres, de sables et d'argiles","08.12","Exploitation de gravières et sablières, extraction d'argiles et de kaolin","08.12Z","Exploitation de gravières et sablières, extraction d'argiles et de kaolin"
"B","Industries extractives","08","Autres industries extractives","08.9","Activités extractives n.c.a.","08.91","Extraction des minéraux chimiques et d'engrais minéraux","08.91Z","Extraction des minéraux chimiques et d'engrais minéraux"
"B","Industries extractives","08","Autres industries extractives","08.9","Activités extractives n.c.a.","08.92","Extraction de tourbe","08.92Z","Extraction de tourbe"
"B","Industries extractives","08","Autres industries extractives","08.9","Activités extractives n.c.a.","08.93","Production de sel","08.93Z","Production de sel"
"B","Industries extractives","08","Autres industries extractives","08.9","Activités extractives n.c.a.","08.99","Autres activités extractives n.c.a.","08.99Z","Autres activités extractives n.c.a."
"B","Industries extractives","09","Services de soutien aux industries extractives","09.1","Activités de soutien à l'extraction d'hydrocarbures","09.10","Activités de soutien à l'extraction d'hydrocarbures","09.10Z","Activités de soutien à l'extraction d'hydrocarbures"
"B","Industries extractives","09","Services de soutien aux industries extractives","09.9","Activités de soutien aux autres industries extractives","09.90","Activités de soutien aux autres industries extractives","09.90Z","Activités de soutien aux autres industries extractives"
"C","Industrie manufacturière","10","Industries alimentaires","10.1","Transformation et conservation de la viande et préparation de produits à base de viande","10.11","Transformation et conservation de la viande de boucherie","10.11Z","Transformation et conservation de la viande de boucherie"
"C","Industrie manufacturière","10","Industries alimentaires","10.1","Transformation et conservation de la viande et préparation de produits à base de viande","10.12","Transformation et conservation de la viande de volaille","10.12Z","Transformation et conservation de la viande de volaille"
"C","Industrie manufacturière","10","Industries alimentaires","10.1","Transformation et conservation de la viande et préparation de produits à base de viande","10.13","Préparation de produits à base de viande","10.13A","Préparation industrielle de produits à base de viande"
"C","Industrie manufacturière","10","Industries alimentaires","10.1","Transformation et conservation de la viande et préparation de produits à base de viande","10.13","Préparation de produits à base de viande","10.13B","Charcuterie"
"C","Industrie manufacturière","10","Industries alimentaires","10.2","Transformation et conservation de poisson, de crustacés et de mollusques","10.20","Transformation et conservation de poisson, de crustacés et de mollusques","10.20Z","Transformation et conservation de poisson, de crustacés et de mollusques"
"C","Industrie manufacturière","10","Industries alimentaires","10.3","Transformation et conservation de fruits et légumes","10.31","Transformation et conservation de pommes de terre","10.31Z","Transformation et conservation de pommes de terre"
"C","Industrie manufacturière","10","Industries alimentaires","10.3","Transformation et conservation de fruits et légumes","10.32","Préparation de jus de fruits et légumes","10.32Z","Préparation de jus de fruits et légumes"
"C","Industrie manufacturière","10","Industries alimentaires","10.3","Transformation et conservation de fruits et légumes","10.39","Autre transformation et conservation de fruits et légumes","10.39A","Autre transformation et conservation de légumes"
"C","Industrie manufacturière","10","Industries alimentaires","10.3","Transformation et conservation de fruits et légumes","10.39","Autre transformation et conservation de fruits et légumes","10.39B","Transformation et conservation de fruits"
"C","Industrie manufacturière","10","Industries alimentaires","10.4","Fabrication d'huiles et graisses végétales et animales","10.41","Fabrication d'huiles et graisses","10.41A","Fabrication d'huiles et graisses brutes"
"C","Industrie manufacturière","10","Industries alimentaires","10.4","Fabrication d'huiles et graisses végétales et animales","10.41","Fabrication d'huiles et graisses","10.41B","Fabrication d'huiles et graisses raffinées"
"C","Industrie manufacturière","10","Industries alimentaires","10.4","Fabrication d'huiles et graisses végétales et animales","10.42","Fabrication de margarine et graisses comestibles similaires","10.42Z","Fabrication de margarine et graisses comestibles similaires"
"C","Industrie manufacturière","10","Industries alimentaires","10.5","Fabrication de produits laitiers","10.51","Exploitation de laiteries et fabrication de fromage","10.51A","Fabrication de lait liquide et de produits frais"
"C","Industrie manufacturière","10","Industries alimentaires","10.5","Fabrication de produits laitiers","10.51","Exploitation de laiteries et fabrication de fromage","10.51B","Fabrication de beurre"
"C","Industrie manufacturière","10","Industries alimentaires","10.5","Fabrication de produits laitiers","10.51","Exploitation de laiteries et fabrication de fromage","10.51C","Fabrication de fromage"
"C","Industrie manufacturière","10","Industries alimentaires","10.5","Fabrication de produits laitiers","10.51","Exploitation de laiteries et fabrication de fromage","10.51D","Fabrication d'autres produits laitiers"
"C","Industrie manufacturière","10","Industries alimentaires","10.5","Fabrication de produits laitiers","10.52","Fabrication de glaces et sorbets","10.52Z","Fabrication de glaces et sorbets"
"C","Industrie manufacturière","10","Industries alimentaires","10.6","Travail des grains ; fabrication de produits amylacés","10.61","Travail des grains","10.61A","Meunerie"
"C","Industrie manufacturière","10","Industries alimentaires","10.6","Travail des grains ; fabrication de produits amylacés","10.61","Travail des grains","10.61B","Autres activités du travail des grains"
"C","Industrie manufacturière","10","Industries alimentaires","10.6","Travail des grains ; fabrication de produits amylacés","10.62","Fabrication de produits amylacés","10.62Z","Fabrication de produits amylacés"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.71","Fabrication de pain et de pâtisserie fraîche","10.71A","Fabrication industrielle de pain et de pâtisserie fraîche"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.71","Fabrication de pain et de pâtisserie fraîche","10.71B","Cuisson de produits de boulangerie"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.71","Fabrication de pain et de pâtisserie fraîche","10.71C","Boulangerie et boulangerie-pâtisserie"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.71","Fabrication de pain et de pâtisserie fraîche","10.71D","Pâtisserie"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.72","Fabrication de biscuits, biscottes et pâtisseries de conservation","10.72Z","Fabrication de biscuits, biscottes et pâtisseries de conservation"
"C","Industrie manufacturière","10","Industries alimentaires","10.7","Fabrication de produits de boulangerie-pâtisserie et de pâtes alimentaires","10.73","Fabrication de pâtes alimentaires","10.73Z","Fabrication de pâtes alimentaires"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.81","Fabrication de sucre","10.81Z","Fabrication de sucre"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.82","Fabrication de cacao, chocolat et de produits de confiserie","10.82Z","Fabrication de cacao, chocolat et de produits de confiserie"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.83","Transformation du thé et du café","10.83Z","Transformation du thé et du café"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.84","Fabrication de condiments et assaisonnements","10.84Z","Fabrication de condiments et assaisonnements"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.85","Fabrication de plats préparés","10.85Z","Fabrication de plats préparés"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.86","Fabrication d'aliments homogénéisés et diététiques","10.86Z","Fabrication d'aliments homogénéisés et diététiques"
"C","Industrie manufacturière","10","Industries alimentaires","10.8","Fabrication d'autres produits alimentaires","10.89","Fabrication d'autres produits alimentaires n.c.a.","10.89Z","Fabrication d'autres produits alimentaires n.c.a."
"C","Industrie manufacturière","10","Industries alimentaires","10.9","Fabrication d'aliments pour animaux","10.91","Fabrication d'aliments pour animaux de ferme","10.91Z","Fabrication d'aliments pour animaux de ferme"
"C","Industrie manufacturière","10","Industries alimentaires","10.9","Fabrication d'aliments pour animaux","10.92","Fabrication d'aliments pour animaux de compagnie","10.92Z","Fabrication d'aliments pour animaux de compagnie"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.01","Production de boissons alcooliques distillées","11.01Z","Production de boissons alcooliques distillées"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.02","Production de vin (de raisin)","11.02A","Fabrication de vins effervescents"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.02","Production de vin (de raisin)","11.02B","Vinification"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.03","Fabrication de cidre et de vins de fruits","11.03Z","Fabrication de cidre et de vins de fruits"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.04","Production d'autres boissons fermentées non distillées","11.04Z","Production d'autres boissons fermentées non distillées"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.05","Fabrication de bière","11.05Z","Fabrication de bière"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.06","Fabrication de malt","11.06Z","Fabrication de malt"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.07","Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes","11.07A","Industrie des eaux de table"
"C","Industrie manufacturière","11","Fabrication de boissons","11.0","Fabrication de boissons","11.07","Industrie des eaux minérales et autres eaux embouteillées et des boissons rafraîchissantes","11.07B","Production de boissons rafraîchissantes"
"C","Industrie manufacturière","12","Fabrication de produits à base de tabac","12.0","Fabrication de produits à base de tabac","12.00","Fabrication de produits à base de tabac","12.00Z","Fabrication de produits à base de tabac"
"C","Industrie manufacturière","13","Fabrication de textiles","13.1","Préparation de fibres textiles et filature","13.10","Préparation de fibres textiles et filature","13.10Z","Préparation de fibres textiles et filature"
"C","Industrie manufacturière","13","Fabrication de textiles","13.2","Tissage","13.20","Tissage","13.20Z","Tissage"
"C","Industrie manufacturière","13","Fabrication de textiles","13.3","Ennoblissement textile","13.30","Ennoblissement textile","13.30Z","Ennoblissement textile"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.91","Fabrication d'étoffes à mailles","13.91Z","Fabrication d'étoffes à mailles"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.92","Fabrication d'articles textiles, sauf habillement","13.92Z","Fabrication d'articles textiles, sauf habillement"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.93","Fabrication de tapis et moquettes","13.93Z","Fabrication de tapis et moquettes"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.94","Fabrication de ficelles, cordes et filets","13.94Z","Fabrication de ficelles, cordes et filets"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.95","Fabrication de non-tissés, sauf habillement","13.95Z","Fabrication de non-tissés, sauf habillement"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.96","Fabrication d'autres textiles techniques et industriels","13.96Z","Fabrication d'autres textiles techniques et industriels"
"C","Industrie manufacturière","13","Fabrication de textiles","13.9","Fabrication d'autres textiles","13.99","Fabrication d'autres textiles n.c.a.","13.99Z","Fabrication d'autres textiles n.c.a."
"C","Industrie manufacturière","14","Industrie de l'habillement","14.1","Fabrication de vêtements, autres qu'en fourrure","14.11","Fabrication de vêtements en cuir","14.11Z","Fabrication de vêtements en cuir"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.1","Fabrication de vêtements, autres qu'en fourrure","14.12","Fabrication de vêtements de travail","14.12Z","Fabrication de vêtements de travail"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.1","Fabrication de vêtements, autres qu'en fourrure","14.13","Fabrication de vêtements de dessus","14.13Z","Fabrication de vêtements de dessus"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.1","Fabrication de vêtements, autres qu'en fourrure","14.14","Fabrication de vêtements de dessous","14.14Z","Fabrication de vêtements de dessous"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.1","Fabrication de vêtements, autres qu'en fourrure","14.19","Fabrication d'autres vêtements et accessoires","14.19Z","Fabrication d'autres vêtements et accessoires"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.2","Fabrication d'articles en fourrure","14.20","Fabrication d'articles en fourrure","14.20Z","Fabrication d'articles en fourrure"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.3","Fabrication d'articles à mailles","14.31","Fabrication d'articles chaussants à mailles","14.31Z","Fabrication d'articles chaussants à mailles"
"C","Industrie manufacturière","14","Industrie de l'habillement","14.3","Fabrication d'articles à mailles","14.39","Fabrication d'autres articles à mailles","14.39Z","Fabrication d'autres articles à mailles"
"C","Industrie manufacturière","15","Industrie du cuir et de la chaussure","15.1","Apprêt et tannage des cuirs ; préparation et teinture des fourrures ; fabrication d'articles de voyage, de maroquinerie et de sellerie","15.11","Apprêt et tannage des cuirs ; préparation et teinture des fourrures","15.11Z","Apprêt et tannage des cuirs ; préparation et teinture des fourrures"
"C","Industrie manufacturière","15","Industrie du cuir et de la chaussure","15.1","Apprêt et tannage des cuirs ; préparation et teinture des fourrures ; fabrication d'articles de voyage, de maroquinerie et de sellerie","15.12","Fabrication d'articles de voyage, de maroquinerie et de sellerie","15.12Z","Fabrication d'articles de voyage, de maroquinerie et de sellerie"
"C","Industrie manufacturière","15","Industrie du cuir et de la chaussure","15.2","Fabrication de chaussures","15.20","Fabrication de chaussures","15.20Z","Fabrication de chaussures"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.1","Sciage et rabotage du bois","16.10","Sciage et rabotage du bois","16.10A","Sciage et rabotage du bois, hors imprégnation"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.1","Sciage et rabotage du bois","16.10","Sciage et rabotage du bois","16.10B","Imprégnation du bois"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.2","Fabrication d'articles en bois, liège, vannerie et sparterie","16.21","Fabrication de placage et de panneaux de bois","16.21Z","Fabrication de placage et de panneaux de bois"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.2","Fabrication d'articles en bois, liège, vannerie et sparterie","16.22","Fabrication de parquets assemblés","16.22Z","Fabrication de parquets assemblés"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.2","Fabrication d'articles en bois, liège, vannerie et sparterie","16.23","Fabrication de charpentes et d'autres menuiseries","16.23Z","Fabrication de charpentes et d'autres menuiseries"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.2","Fabrication d'articles en bois, liège, vannerie et sparterie","16.24","Fabrication d'emballages en bois","16.24Z","Fabrication d'emballages en bois"
"C","Industrie manufacturière","16","Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","16.2","Fabrication d'articles en bois, liège, vannerie et sparterie","16.29","Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie","16.29Z","Fabrication d'objets divers en bois ; fabrication d'objets en liège, vannerie et sparterie"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.1","Fabrication de pâte à papier, de papier et de carton","17.11","Fabrication de pâte à papier","17.11Z","Fabrication de pâte à papier"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.1","Fabrication de pâte à papier, de papier et de carton","17.12","Fabrication de papier et de carton","17.12Z","Fabrication de papier et de carton"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.21","Fabrication de papier et carton ondulés et d'emballages en papier ou en carton","17.21A","Fabrication de carton ondulé"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.21","Fabrication de papier et carton ondulés et d'emballages en papier ou en carton","17.21B","Fabrication de cartonnages"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.21","Fabrication de papier et carton ondulés et d'emballages en papier ou en carton","17.21C","Fabrication d'emballages en papier"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.22","Fabrication d'articles en papier à usage sanitaire ou domestique","17.22Z","Fabrication d'articles en papier à usage sanitaire ou domestique"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.23","Fabrication d'articles de papeterie","17.23Z","Fabrication d'articles de papeterie"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.24","Fabrication de papiers peints","17.24Z","Fabrication de papiers peints"
"C","Industrie manufacturière","17","Industrie du papier et du carton","17.2","Fabrication d'articles en papier ou en carton","17.29","Fabrication d'autres articles en papier ou en carton","17.29Z","Fabrication d'autres articles en papier ou en carton"
"C","Industrie manufacturière","18","Imprimerie et reproduction d'enregistrements","18.1","Imprimerie et services annexes","18.11","Imprimerie de journaux","18.11Z","Imprimerie de journaux"
"C","Industrie manufacturière","18","Imprimerie et reproduction d'enregistrements","18.1","Imprimerie et services annexes","18.12","Autre imprimerie (labeur)","18.12Z","Autre imprimerie (labeur)"
"C","Industrie manufacturière","18","Imprimerie et reproduction d'enregistrements","18.1","Imprimerie et services annexes","18.13","Activités de pré-presse","18.13Z","Activités de pré-presse"
"C","Industrie manufacturière","18","Imprimerie et reproduction d'enregistrements","18.1","Imprimerie et services annexes","18.14","Reliure et activités connexes","18.14Z","Reliure et activités connexes"
"C","Industrie manufacturière","18","Imprimerie et reproduction d'enregistrements","18.2","Reproduction d'enregistrements","18.20","Reproduction d'enregistrements","18.20Z","Reproduction d'enregistrements"
"C","Industrie manufacturière","19","Cokéfaction et raffinage","19.1","Cokéfaction","19.10","Cokéfaction","19.10Z","Cokéfaction"
"C","Industrie manufacturière","19","Cokéfaction et raffinage","19.2","Raffinage du pétrole","19.20","Raffinage du pétrole","19.20Z","Raffinage du pétrole"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.11","Fabrication de gaz industriels","20.11Z","Fabrication de gaz industriels"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.12","Fabrication de colorants et de pigments","20.12Z","Fabrication de colorants et de pigments"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.13","Fabrication d'autres produits chimiques inorganiques de base","20.13A","Enrichissement et retraitement de matières nucléaires"
"C","Industrie manufacturière","20","Industrie chimique","20.1","Fabrication de produits chimiques de base, de produits azotés et d'engrais, de matières plastiques de base et de caoutchouc synthétique","20.13","Fabrication d'autres produits chimiques inorganiques de base","20.13B","Fabrication d'autres produits chimiques inorganiques de base n.c.a."
